"season","game_url"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-18-california.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-18-dayton.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-18-iowa.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-18-maryland.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-18-michigan-state.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-18-notre-dame.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-18-oklahoma.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-18-oregon-state.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-18-oregon.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-18-saint-josephs.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-18-texas-am.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-18-texas.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-18-villanova.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-18-west-virginia.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-18-wisconsin.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-18-xavier.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-19-duke.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-19-iowa-state.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-19-kansas.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-19-kentucky.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-19-miami-fl.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-19-north-carolina.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-19-utah.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-19-virginia.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-20-maryland.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-20-notre-dame.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-20-oklahoma.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-20-oregon.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-20-syracuse.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-20-texas-am.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-20-villanova.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-20-xavier.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-24-kansas.html"
2016,"https://www.sports-reference.com/cbb/boxscores/2016-03-24-oklahoma.html"
