season,team,team_slug,gamelog_url,game_number,game_date,location,opponent,game_result,points,opponent_points,fg,fga,fg_pct,fg2,fg2a,fg2_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,opponent_fg,opponent_fga,opponent_fg_pct,opponent_fg2,opponent_fg2a,opponent_fg2_pct,opponent_fg3,opponent_fg3a,opponent_fg3_pct,opponent_ft,opponent_fta,opponent_ft_pct,opponent_orb,opponent_drb,opponent_trb,opponent_ast,opponent_stl,opponent_blk,opponent_tov,opponent_pf,win,loss,raw_possessions,opponent_raw_possessions,estimated_possessions,offensive_rating,defensive_rating,efg_pct,opponent_efg_pct,true_shooting_pct,ft_rate,opponent_ft_rate,fg3_attempt_rate,tov_pct,forced_tov_pct,orb_pct,drb_pct,point_margin
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2024-02-24,,,,,,16,58,0.276,14,44,0.318,2,14,0.143,10,15,0.667,9,24,33,5,5,7,5,17,16,50,0.32,9,28,0.321,7,22,0.318,15,19,0.789,9,34,43,11,2,10,9,18,,,61.125,59.025,60.075,,,0.29310344827586204,0.39,,0.25862068965517243,0.38,0.2413793103448276,0.07130124777183601,0.1323042998897464,0.20930232558139536,0.7272727272727273,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2024-02-28,@,,,,,24,54,0.444,16,33,0.485,8,21,0.381,16,22,0.727,7,29,36,12,3,4,5,13,24,58,0.414,19,36,0.528,5,22,0.227,15,18,0.833,6,23,29,12,5,4,4,15,,,62.45,64.55,63.5,,,0.5185185185185185,0.45689655172413796,,0.4074074074074074,0.3103448275862069,0.3888888888888889,0.07199424046076314,0.05669737774627924,0.23333333333333334,0.8285714285714286,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2024-03-02,@,,,,,17,55,0.309,12,38,0.316,5,17,0.294,9,13,0.692,9,19,28,12,3,7,11,9,30,61,0.492,24,42,0.571,6,19,0.316,7,10,0.7,10,26,36,17,8,4,9,11,,,63.175,64.75,63.9625,,,0.35454545454545455,0.5409836065573771,,0.23636363636363636,0.16393442622950818,0.3090909090909091,0.15240734326290267,0.12040133779264214,0.2571428571428571,0.6551724137931034,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2024-03-09,,,,,,29,56,0.518,17,30,0.567,12,26,0.462,2,4,0.5,2,22,24,18,9,4,4,9,21,52,0.404,17,31,0.548,4,21,0.19,11,13,0.846,8,24,32,11,3,2,11,4,,,59.9,61.175,60.537499999999994,,,0.625,0.4423076923076923,,0.07142857142857142,0.25,0.4642857142857143,0.06462035541195477,0.15901698590531263,0.07692307692307693,0.7333333333333333,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2024-03-14,N,,,,,25,62,0.403,17,37,0.459,8,25,0.32,8,18,0.444,11,28,39,18,6,4,6,11,24,66,0.364,15,37,0.405,9,29,0.31,3,4,0.75,12,24,36,13,3,4,7,17,,,65.55,62.9,64.225,,,0.46774193548387094,0.4318181818181818,,0.2903225806451613,0.06060606060606061,0.4032258064516129,0.07838014369693011,0.09345794392523364,0.3142857142857143,0.7,
2024,Virginia,virginia,https://www.sports-reference.com/cbb/schools/virginia/men/2024-gamelogs.html,,2024-03-15,N,,,,,25,66,0.379,16,38,0.421,9,28,0.321,6,11,0.545,9,22,31,19,5,3,8,13,28,58,0.483,25,41,0.61,3,17,0.176,14,15,0.933,6,29,35,10,8,8,8,12,,,70.225,67.125,68.675,,,0.44696969696969696,0.5086206896551724,,0.16666666666666666,0.25862068965517243,0.42424242424242425,0.10097822656989587,0.1094017094017094,0.23684210526315788,0.7857142857142857,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2023-11-06,@,,,,,24,62,0.387,20,45,0.444,4,17,0.235,12,17,0.706,12,24,36,5,7,5,11,20,26,61,0.426,18,34,0.529,8,27,0.296,8,19,0.421,13,24,37,14,5,7,10,15,,,69.075,67.025,68.05000000000001,,,0.41935483870967744,0.4918032786885246,,0.27419354838709675,0.3114754098360656,0.27419354838709675,0.1356768424298489,0.12496094970321774,0.3333333333333333,0.6486486486486487,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2023-11-09,,,,,,30,72,0.417,22,44,0.5,8,28,0.286,15,20,0.75,17,25,42,15,7,2,6,14,18,51,0.353,12,31,0.387,6,20,0.3,6,9,0.667,5,27,32,9,4,1,18,18,,,70.5,68.275,69.3875,,,0.4722222222222222,0.4117647058823529,,0.2777777777777778,0.17647058823529413,0.3888888888888889,0.06857142857142857,0.24564994882292732,0.38636363636363635,0.8333333333333334,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2023-11-14,@,,,,,19,60,0.317,9,32,0.281,10,28,0.357,5,9,0.556,5,18,23,15,6,2,5,20,26,50,0.52,24,40,0.6,2,10,0.2,15,26,0.577,9,33,42,16,4,3,9,12,,,64.275,62.35,63.3125,,,0.4,0.54,,0.15,0.52,0.4666666666666667,0.07217610970768674,0.12613875262789068,0.13157894736842105,0.6666666666666666,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2023-11-18,@,,,,,19,61,0.311,13,35,0.371,6,26,0.231,7,9,0.778,9,16,25,10,8,2,8,15,28,58,0.483,22,39,0.564,6,19,0.316,10,11,0.909,12,30,42,15,5,1,12,12,,,64.275,63.225,63.75,,,0.36065573770491804,0.5344827586206896,,0.14754098360655737,0.1896551724137931,0.4262295081967213,0.10917775503241214,0.15952143569292124,0.23076923076923078,0.5714285714285714,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2023-11-25,,,,,,20,49,0.408,10,25,0.4,10,24,0.417,14,26,0.538,9,24,33,14,9,2,11,27,14,43,0.326,10,22,0.455,4,21,0.19,19,31,0.613,9,25,34,7,4,2,12,19,,,63.35,60.725,62.0375,,,0.5102040816326531,0.37209302325581395,,0.5306122448979592,0.7209302325581395,0.4897959183673469,0.15203870076019352,0.17210469702402295,0.2647058823529412,0.7272727272727273,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2023-11-28,@,,,,,18,65,0.277,11,44,0.25,7,21,0.333,9,15,0.6,10,22,32,6,8,1,9,19,29,55,0.527,16,23,0.696,13,32,0.406,15,23,0.652,5,36,41,25,5,10,10,15,,,71.125,70.925,71.025,,,0.33076923076923076,0.6454545454545455,,0.23076923076923078,0.41818181818181815,0.3230769230769231,0.11093990755007704,0.1317089232795522,0.21739130434782608,0.8148148148148148,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2023-12-02,@,,,,,23,62,0.371,14,31,0.452,9,31,0.29,5,10,0.5,8,22,30,12,7,1,5,15,25,59,0.424,20,39,0.513,5,20,0.25,4,10,0.4,9,31,40,13,0,5,12,11,,,63.75,66.75,65.25,,,0.4435483870967742,0.4661016949152542,,0.16129032258064516,0.1694915254237288,0.5,0.06968641114982578,0.15841584158415842,0.20512820512820512,0.7096774193548387,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2023-12-06,@,,,,,21,57,0.368,15,33,0.455,6,24,0.25,14,19,0.737,11,20,31,9,9,3,13,12,21,50,0.42,16,36,0.444,5,14,0.357,12,12,1,5,22,27,12,10,3,16,14,,,68.025,66.7,67.36250000000001,,,0.42105263157894735,0.47,,0.3333333333333333,0.24,0.42105263157894735,0.16450490351154698,0.22315202231520223,0.3333333333333333,0.8,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2023-12-10,,,,,,20,58,0.345,13,32,0.406,7,26,0.269,12,14,0.857,7,16,23,12,6,0,5,18,24,49,0.49,18,28,0.643,6,21,0.286,19,26,0.731,9,29,38,13,2,2,9,13,,,62.65,61.35,62,,,0.4051724137931034,0.5510204081632653,,0.2413793103448276,0.5306122448979592,0.4482758620689655,0.07178750897343862,0.1279317697228145,0.19444444444444445,0.64,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2023-12-17,@,,,,,16,54,0.296,11,35,0.314,5,19,0.263,14,19,0.737,12,19,31,6,7,2,12,17,21,52,0.404,14,28,0.5,7,24,0.292,14,18,0.778,10,24,34,13,7,2,13,12,,,63.025,63.55,63.287499999999994,,,0.3425925925925926,0.47115384615384615,,0.35185185185185186,0.34615384615384615,0.35185185185185186,0.15994668443852048,0.17675050985723997,0.3333333333333333,0.6551724137931034,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2023-12-22,,,,,,38,73,0.521,23,41,0.561,15,32,0.469,7,9,0.778,13,30,43,32,9,2,7,11,20,55,0.364,16,34,0.471,4,21,0.19,5,9,0.556,4,19,23,17,2,2,14,9,,,71.275,69.275,70.275,,,0.6232876712328768,0.4,,0.1232876712328767,0.16363636363636364,0.4383561643835616,0.0830614061109463,0.19106107130672123,0.40625,0.8823529411764706,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2023-12-30,@,,,,,26,55,0.473,19,41,0.463,7,14,0.5,9,14,0.643,8,29,37,17,4,2,9,8,21,62,0.339,11,25,0.44,10,37,0.27,4,4,1,9,22,31,16,7,4,7,13,,,62.65,61.9,62.275,,,0.5363636363636364,0.41935483870967744,,0.2545454545454545,0.06451612903225806,0.2545454545454545,0.12738853503184713,0.09873060648801127,0.26666666666666666,0.7631578947368421,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2024-01-04,@,,,,,25,60,0.417,19,40,0.475,6,20,0.3,11,16,0.688,9,23,32,18,4,0,7,13,27,60,0.45,19,37,0.514,8,23,0.348,7,12,0.583,9,29,38,21,4,2,9,15,,,65.6,65.7,65.65,,,0.4666666666666667,0.5166666666666667,,0.26666666666666666,0.2,0.3333333333333333,0.09383378016085792,0.12048192771084337,0.23684210526315788,0.71875,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2024-01-06,,,,,,24,57,0.421,11,28,0.393,13,29,0.448,10,10,1,8,17,25,15,8,6,9,14,21,56,0.375,16,38,0.421,5,18,0.278,9,13,0.692,15,21,36,8,4,4,15,13,,,62.75,62.175,62.4625,,,0.5350877192982456,0.41964285714285715,,0.17543859649122806,0.23214285714285715,0.5087719298245614,0.127208480565371,0.19436345966958213,0.27586206896551724,0.53125,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2024-01-15,,,,,,22,47,0.468,15,27,0.556,7,20,0.35,13,21,0.619,6,27,33,15,6,3,8,8,21,53,0.396,13,30,0.433,8,23,0.348,4,6,0.667,3,20,23,12,5,3,10,17,,,58.975,62.85,60.9125,,,0.5425531914893617,0.4716981132075472,,0.44680851063829785,0.11320754716981132,0.425531914893617,0.12312427856868027,0.15186028853454822,0.23076923076923078,0.9,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2024-01-19,@,,,,,25,50,0.5,22,42,0.524,3,8,0.375,18,23,0.783,8,27,35,12,3,1,9,14,23,54,0.426,16,27,0.593,7,27,0.259,12,15,0.8,2,20,22,14,6,4,4,18,,,61.925,63.125,62.525,,,0.53,0.49074074074074076,,0.46,0.2777777777777778,0.16,0.12870933142652843,0.061420345489443376,0.2857142857142857,0.9310344827586207,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2024-01-21,@,,,,,23,53,0.434,17,29,0.586,6,24,0.25,9,12,0.75,9,22,31,13,6,2,9,13,24,49,0.49,15,27,0.556,9,22,0.409,9,12,0.75,3,16,19,16,5,3,10,11,,,58.7,61.7,60.2,,,0.49056603773584906,0.5816326530612245,,0.22641509433962265,0.24489795918367346,0.4528301886792453,0.1329394387001477,0.1545595054095827,0.36,0.88,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2024-01-25,,,,,,14,47,0.298,8,27,0.296,6,20,0.3,10,16,0.625,8,21,29,10,4,1,12,14,23,51,0.451,17,28,0.607,6,23,0.261,8,12,0.667,7,21,28,10,5,0,8,14,,,58.6,57.7,58.150000000000006,,,0.3617021276595745,0.5098039215686274,,0.3404255319148936,0.23529411764705882,0.425531914893617,0.1801801801801802,0.12364760432766615,0.27586206896551724,0.75,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2024-01-27,@,,,,,26,62,0.419,18,41,0.439,8,21,0.381,8,10,0.8,9,25,34,9,3,4,9,16,24,56,0.429,16,34,0.471,8,22,0.364,13,20,0.65,5,22,27,17,4,6,5,9,,,66.75,65.5,66.125,,,0.4838709677419355,0.5,,0.16129032258064516,0.35714285714285715,0.3387096774193548,0.1188118811881188,0.07092198581560284,0.2903225806451613,0.8333333333333334,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2024-02-01,,,,,,30,59,0.508,17,32,0.531,13,27,0.481,7,11,0.636,7,24,31,23,5,0,7,11,22,58,0.379,15,33,0.455,7,25,0.28,6,8,0.75,7,22,29,15,3,0,9,14,,,64.225,63.8,64.01249999999999,,,0.6186440677966102,0.4396551724137931,,0.1864406779661017,0.13793103448275862,0.4576271186440678,0.09828009828009829,0.1271186440677966,0.2413793103448276,0.7741935483870968,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2024-02-03,@,,,,,21,57,0.368,13,25,0.52,8,32,0.25,11,14,0.786,9,19,28,15,7,1,8,17,25,49,0.51,15,25,0.6,10,24,0.417,11,15,0.733,6,23,29,14,4,2,10,11,,,62.65,60.125,61.3875,,,0.43859649122807015,0.6122448979591837,,0.24561403508771928,0.30612244897959184,0.5614035087719298,0.11165387299371946,0.15122873345935728,0.28125,0.76,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2024-02-08,@,,,,,23,57,0.404,16,41,0.39,7,16,0.438,13,18,0.722,10,22,32,14,4,3,10,20,22,56,0.393,19,40,0.475,3,16,0.188,15,19,0.789,9,24,33,10,6,2,9,17,,,65.55,65.025,65.2875,,,0.4649122807017544,0.41964285714285715,,0.3157894736842105,0.3392857142857143,0.2807017543859649,0.13236267372600927,0.121580547112462,0.29411764705882354,0.7096774193548387,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2024-02-15,@,,,,,24,68,0.353,18,47,0.383,6,21,0.286,11,13,0.846,13,18,31,7,6,3,8,18,24,49,0.49,20,36,0.556,4,13,0.308,11,21,0.524,4,27,31,10,4,4,14,15,,,69.175,68.975,69.07499999999999,,,0.39705882352941174,0.5306122448979592,,0.19117647058823528,0.42857142857142855,0.3088235294117647,0.09735320961362945,0.1918465227817746,0.325,0.8181818181818182,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2024-02-17,,,,,,18,55,0.327,11,34,0.324,7,21,0.333,10,15,0.667,15,24,39,14,4,2,12,16,22,51,0.431,15,29,0.517,7,22,0.318,12,21,0.571,7,25,32,14,9,5,10,13,,,59.125,63.975,61.55,,,0.39090909090909093,0.5,,0.2727272727272727,0.4117647058823529,0.38181818181818183,0.16188870151770657,0.14089468122578375,0.375,0.7741935483870968,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2024-02-22,,,,,,23,63,0.365,13,37,0.351,10,26,0.385,16,18,0.889,11,19,30,17,9,1,7,20,23,49,0.469,16,30,0.533,7,19,0.368,20,27,0.741,8,27,35,17,5,4,12,16,,,67.55,65.825,66.6875,,,0.4444444444444444,0.5408163265306123,,0.2857142857142857,0.5510204081632653,0.4126984126984127,0.08911521323997454,0.16254656281747376,0.2894736842105263,0.7037037037037037,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2024-02-25,,,,,,25,55,0.455,20,37,0.541,5,18,0.278,17,23,0.739,10,22,32,14,9,4,9,21,18,54,0.333,17,44,0.386,1,10,0.1,20,28,0.714,12,21,33,9,5,3,14,20,,,64.925,69.3,67.1125,,,0.5,0.3425925925925926,,0.41818181818181815,0.5185185185185185,0.32727272727272727,0.12012012012012012,0.17220172201722017,0.3225806451612903,0.6470588235294118,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2024-02-29,@,,,,,19,63,0.302,14,36,0.389,5,27,0.185,13,17,0.765,10,29,39,6,6,3,8,12,26,59,0.441,17,31,0.548,9,28,0.321,9,12,0.75,5,33,38,16,5,4,7,15,,,69.075,66.7,67.8875,,,0.3412698412698413,0.5169491525423728,,0.2698412698412698,0.2033898305084746,0.42857142857142855,0.10116977552956054,0.09762900976290097,0.23255813953488372,0.8529411764705882,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2024-03-02,,,,,,22,59,0.373,18,40,0.45,4,19,0.211,6,7,0.857,11,29,40,13,4,3,12,13,21,55,0.382,13,29,0.448,8,26,0.308,7,10,0.7,4,21,25,10,6,3,7,9,,,63.325,62.75,63.0375,,,0.4067796610169492,0.45454545454545453,,0.11864406779661017,0.18181818181818182,0.3220338983050847,0.16145307769929362,0.10486891385767791,0.34375,0.8787878787878788,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2024-03-06,@,,,,,25,57,0.439,17,36,0.472,8,21,0.381,2,9,0.222,10,22,32,15,5,4,10,15,21,50,0.42,17,36,0.472,4,14,0.286,11,17,0.647,8,22,30,12,7,4,11,16,,,61.275,61.075,61.175,,,0.5087719298245614,0.46,,0.15789473684210525,0.34,0.3684210526315789,0.14030164854437038,0.15924719507781396,0.3125,0.7333333333333333,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2024-03-09,@,,,,,21,54,0.389,16,37,0.432,5,17,0.294,19,24,0.792,9,26,35,9,3,2,5,17,21,58,0.362,16,32,0.5,5,26,0.192,9,16,0.563,8,22,30,10,2,5,6,17,,,61.4,63.6,62.5,,,0.4351851851851852,0.4051724137931034,,0.4444444444444444,0.27586206896551724,0.3148148148148148,0.07102272727272727,0.08379888268156425,0.2903225806451613,0.7647058823529411,
2024,Wagner,wagner,https://www.sports-reference.com/cbb/schools/wagner/men/2024-gamelogs.html,,2024-03-12,@,,,,,22,49,0.449,20,34,0.588,2,15,0.133,8,14,0.571,9,29,38,5,2,2,12,10,17,57,0.298,7,19,0.368,10,38,0.263,3,3,1,6,18,24,12,5,2,8,14,,,58.65,60.425,59.537499999999994,,,0.46938775510204084,0.38596491228070173,,0.2857142857142857,0.05263157894736842,0.30612244897959184,0.17738359201773835,0.12043658261196839,0.3333333333333333,0.8285714285714286,
2024,Washington State,washington-state,https://www.sports-reference.com/cbb/schools/washington-state/men/2024-gamelogs.html,,2023-11-06,,,,,,31,57,0.544,24,39,0.615,7,18,0.389,15,29,0.517,13,30,43,14,6,8,9,24,18,52,0.346,13,27,0.481,5,25,0.2,18,25,0.72,5,18,23,8,6,4,11,23,,,66.775,69.875,68.325,,,0.6052631578947368,0.3942307692307692,,0.5087719298245614,0.4807692307692308,0.3157894736842105,0.11281729865246004,0.14691151919866444,0.41935483870967744,0.8571428571428571,
2024,Washington State,washington-state,https://www.sports-reference.com/cbb/schools/washington-state/men/2024-gamelogs.html,,2023-11-10,,,,,,30,56,0.536,26,41,0.634,4,15,0.267,19,28,0.679,11,31,42,15,8,9,15,21,23,65,0.354,19,52,0.365,4,13,0.308,15,21,0.714,8,15,23,8,6,1,10,21,,,73.3,76.975,75.13749999999999,,,0.5714285714285714,0.38461538461538464,,0.5,0.3230769230769231,0.26785714285714285,0.17793594306049823,0.11768167107972934,0.4230769230769231,0.7948717948717948,
2024,Washington State,washington-state,https://www.sports-reference.com/cbb/schools/washington-state/men/2024-gamelogs.html,,2023-11-18,N,,,,,24,59,0.407,17,36,0.472,7,23,0.304,9,12,0.75,7,23,30,14,4,4,12,19,25,57,0.439,20,38,0.526,5,19,0.263,21,25,0.84,5,28,33,7,10,2,8,13,,,69.7,71.875,70.7875,,,0.4661016949152542,0.4824561403508772,,0.2033898305084746,0.43859649122807015,0.3898305084745763,0.15645371577574968,0.1040650406504065,0.2,0.8214285714285714,
2024,Washington State,washington-state,https://www.sports-reference.com/cbb/schools/washington-state/men/2024-gamelogs.html,,2023-11-19,N,,,,,33,64,0.516,30,47,0.638,3,17,0.176,9,16,0.563,11,22,33,13,9,8,5,16,22,53,0.415,19,36,0.528,3,17,0.176,10,12,0.833,4,19,23,9,1,2,11,18,,,65.6,65.7,65.65,,,0.5390625,0.44339622641509435,,0.25,0.22641509433962265,0.265625,0.06527415143603134,0.15781922525107603,0.36666666666666664,0.8461538461538461,
2024,Washington State,washington-state,https://www.sports-reference.com/cbb/schools/washington-state/men/2024-gamelogs.html,,2023-11-24,,,,,,32,57,0.561,17,34,0.5,15,23,0.652,14,22,0.636,9,31,40,18,10,8,11,15,17,57,0.298,10,37,0.27,7,20,0.35,12,17,0.706,9,18,27,7,5,4,16,20,,,69.45,72.075,70.7625,,,0.6929824561403509,0.35964912280701755,,0.38596491228070173,0.2982456140350877,0.40350877192982454,0.14021669853409816,0.1973481344434166,0.3333333333333333,0.775,
2024,Washington State,washington-state,https://www.sports-reference.com/cbb/schools/washington-state/men/2024-gamelogs.html,,2023-11-27,,,,,,29,64,0.453,21,38,0.553,8,26,0.308,16,22,0.727,14,20,34,10,3,0,7,21,22,45,0.489,12,21,0.571,10,24,0.417,18,23,0.783,5,20,25,13,3,1,16,21,,,67.45,66.925,67.1875,,,0.515625,0.6,,0.34375,0.5111111111111111,0.40625,0.08594229588704727,0.22245394508168231,0.4117647058823529,0.8,
2024,Washington State,washington-state,https://www.sports-reference.com/cbb/schools/washington-state/men/2024-gamelogs.html,,2023-12-02,,,,,,28,55,0.509,26,44,0.591,2,11,0.182,13,18,0.722,6,35,41,5,3,10,13,17,21,68,0.309,15,40,0.375,6,28,0.214,13,18,0.722,10,22,32,11,5,0,6,18,,,70.55,72.55,71.55,,,0.5272727272727272,0.35294117647058826,,0.32727272727272727,0.2647058823529412,0.2,0.1698236446766819,0.07268322228952151,0.21428571428571427,0.7777777777777778,
2024,Washington State,washington-state,https://www.sports-reference.com/cbb/schools/washington-state/men/2024-gamelogs.html,,2023-12-06,,,,,,35,71,0.493,28,45,0.622,7,26,0.269,9,11,0.818,16,31,47,20,9,7,6,20,14,51,0.275,10,31,0.323,4,20,0.2,17,21,0.81,8,16,24,8,4,3,14,13,,,66.225,66.975,66.6,,,0.5422535211267606,0.3137254901960784,,0.15492957746478872,0.4117647058823529,0.36619718309859156,0.07297050775311645,0.18672890963654554,0.5,0.7948717948717948,
2024,Washington State,washington-state,https://www.sports-reference.com/cbb/schools/washington-state/men/2024-gamelogs.html,,2023-12-10,,,,,,31,55,0.564,22,37,0.595,9,18,0.5,12,19,0.632,10,20,30,20,9,2,13,17,21,46,0.457,16,34,0.471,5,12,0.417,18,26,0.692,5,14,19,4,6,3,15,20,,,67.025,68.35,67.6875,,,0.6454545454545455,0.5108695652173914,,0.34545454545454546,0.5652173913043478,0.32727272727272727,0.16877637130801687,0.20449897750511248,0.4166666666666667,0.8,
2024,Washington State,washington-state,https://www.sports-reference.com/cbb/schools/washington-state/men/2024-gamelogs.html,,2023-12-16,N,,,,,22,66,0.333,15,40,0.375,7,26,0.269,10,14,0.714,15,27,42,6,5,5,10,18,23,56,0.411,17,40,0.425,6,16,0.375,17,20,0.85,4,24,28,7,5,2,9,16,,,67.65,70.5,69.075,,,0.38636363636363635,0.4642857142857143,,0.21212121212121213,0.35714285714285715,0.3939393939393939,0.12099213551119177,0.12080536912751678,0.38461538461538464,0.8709677419354839,
2024,Washington State,washington-state,https://www.sports-reference.com/cbb/schools/washington-state/men/2024-gamelogs.html,,2023-12-21,N,,,,,24,56,0.429,20,42,0.476,4,14,0.286,14,18,0.778,4,33,37,9,6,2,9,14,23,64,0.359,18,44,0.409,5,20,0.25,10,13,0.769,6,29,35,8,5,3,7,18,,,69.55,71.175,70.3625,,,0.4642857142857143,0.3984375,,0.32142857142857145,0.203125,0.25,0.12236573759347383,0.09070294784580499,0.12121212121212122,0.8461538461538461,
2024,Washington State,washington-state,https://www.sports-reference.com/cbb/schools/washington-state/men/2024-gamelogs.html,,2023-12-29,@,,,,,21,67,0.313,17,47,0.362,4,20,0.2,12,21,0.571,23,26,49,14,1,3,12,16,29,61,0.475,22,44,0.5,7,17,0.412,15,21,0.714,5,29,34,22,6,9,5,18,,,65.975,70.975,68.475,,,0.34328358208955223,0.5327868852459017,,0.31343283582089554,0.3442622950819672,0.29850746268656714,0.1348693453217196,0.06581112207963147,0.4423076923076923,0.8387096774193549,
2024,Washington State,washington-state,https://www.sports-reference.com/cbb/schools/washington-state/men/2024-gamelogs.html,,2023-12-31,@,,,,,28,58,0.483,23,43,0.535,5,15,0.333,6,8,0.75,6,21,27,12,5,5,12,21,24,48,0.5,20,39,0.513,4,9,0.444,22,26,0.846,5,21,26,12,4,2,12,13,,,67.8,67.35,67.57499999999999,,,0.5258620689655172,0.5416666666666666,,0.13793103448275862,0.5416666666666666,0.25862068965517243,0.16260162601626016,0.165860400829302,0.2222222222222222,0.8076923076923077,
